timestamp,level,spot_id,free_spots_on_floor,cars_entered_last_15,is_peak_hour,is_weekend,spot_distance_entrance,prob_occupied_per_min,estimated_time_avail_min,estimated_time_label
12/1/2025 14:20,LG,LG-A,4,29,1,1,2,0.635,2,<2 mins
12/1/2025 14:20,LG,LG-B,4,29,1,1,2.2,0.615,1,<1 mins
12/1/2025 14:20,LG,LG-C,4,29,1,1,2.5,0.6,1,<1 mins
12/1/2025 14:20,LG,LG-D,4,29,1,1,1,0.696,1,<1 mins
12/1/2025 14:20,LG,LG-E,4,29,1,1,1,0.711,2,<2 mins
12/1/2025 14:20,LG,LG-F,4,29,1,1,3.2,0.561,2,<2 mins
12/1/2025 14:20,LG,LG-G,4,29,1,1,3.4,0.544,4,<4 mins
12/1/2025 14:20,LG,LG-H,4,29,1,1,1,0.685,1,<1 mins
12/1/2025 14:20,LG,LG-I,4,29,1,1,1,0.721,2,<2 mins
12/1/2025 14:20,LG,LG-J,4,29,1,1,4.1,0.484,1,<1 mins
12/1/2025 14:20,LG,LG-K,4,29,1,1,4.3,0.504,1,<1 mins
12/1/2025 14:20,LG,LG-L,4,29,1,1,4.5,0.506,1,<1 mins
12/1/2025 14:20,LG,LG-M,4,29,1,1,4.8,0.489,1,<1 mins
12/1/2025 14:25,L3,L3-A,4,40,1,1,2,0.73,2,<2 mins
12/1/2025 14:25,L3,L3-B,4,40,1,1,2.2,0.668,1,<1 mins
12/1/2025 14:25,L3,L3-C,4,40,1,1,2.4,0.672,1,<1 mins
12/1/2025 14:25,L3,L3-D,4,40,1,1,2.6,0.657,1,<1 mins
12/1/2025 14:25,L3,L3-E,4,40,1,1,1,0.749,1,<1 mins
12/1/2025 14:25,L3,L3-F,4,40,1,1,1,0.775,2,<2 mins
12/1/2025 14:25,L3,L3-G,4,40,1,1,3.2,0.607,1,<1 mins
12/1/2025 14:25,L3,L3-H,4,40,1,1,3.4,0.64,1,<1 mins
12/1/2025 14:25,L3,L3-I,4,40,1,1,3.6,0.617,1,<1 mins
12/1/2025 14:25,L3,L3-J,4,40,1,1,3.8,0.587,1,<1 mins
12/1/2025 14:25,L3,L3-K,4,40,1,1,4,0.591,1,<1 mins
12/1/2025 14:25,L3,L3-L,4,40,1,1,1,0.784,1,<1 mins
12/1/2025 14:25,L3,L3-M,4,40,1,1,1,0.753,2,<2 mins
12/1/2025 14:25,L3,L3-N,4,40,1,1,4.6,0.556,1,<1 mins
12/1/2025 14:25,L3,L3-O,4,40,1,1,4.8,0.525,1,<1 mins
12/1/2025 14:25,L2,L2-A,3,40,1,1,2,0.748,1,<1 mins
12/1/2025 14:25,L2,L2-B,3,40,1,1,2.2,0.728,1,<1 mins
12/1/2025 14:25,L2,L2-C,3,40,1,1,2.4,0.713,3,<3 mins
12/1/2025 14:25,L2,L2-D,3,40,1,1,1,0.77,4,<4 mins
12/1/2025 14:25,L2,L2-E,3,40,1,1,1,0.806,2,<2 mins
12/1/2025 14:25,L2,L2-F,3,40,1,1,3.1,0.645,3,<3 mins
12/1/2025 14:25,L2,L2-G,3,40,1,1,3.3,0.662,1,<1 mins
12/1/2025 14:25,L2,L2-H,3,40,1,1,3.5,0.638,1,<1 mins
12/1/2025 14:25,L2,L2-I,3,40,1,1,3.7,0.618,1,<1 mins
12/1/2025 14:25,L2,L2-J,3,40,1,1,3.9,0.605,2,<2 mins
12/1/2025 14:25,L2,L2-K,3,40,1,1,4.1,0.62,3,<3 mins
12/1/2025 14:25,L2,L2-L,3,40,1,1,1,0.774,1,<1 mins
12/1/2025 14:25,L2,L2-M,3,40,1,1,1,0.813,1,<1 mins
12/1/2025 14:25,L2,L2-N,3,40,1,1,4.8,0.556,2,<2 mins
12/1/2025 14:25,L1,L1-A,2,40,1,1,2,0.71,1,<1 mins
12/1/2025 14:25,L1,L1-B,2,40,1,1,1,0.841,1,<1 mins
12/1/2025 14:25,L1,L1-C,2,40,1,1,1,0.812,2,<2 mins
12/1/2025 14:25,L1,L1-D,2,40,1,1,2.8,0.695,1,<1 mins
12/1/2025 14:25,L1,L1-E,2,40,1,1,3.1,0.655,1,<1 mins
12/1/2025 14:25,L1,L1-F,2,40,1,1,3.4,0.667,3,<3 mins
12/1/2025 14:25,L1,L1-G,2,40,1,1,3.6,0.642,3,<3 mins
12/1/2025 14:25,L1,L1-H,2,40,1,1,1,0.836,1,<1 mins
12/1/2025 14:25,L1,L1-I,2,40,1,1,1,0.822,1,<1 mins
12/1/2025 14:25,L1,L1-J,2,40,1,1,1,0.826,1,<1 mins
12/1/2025 14:25,L1,L1-K,2,40,1,1,4.7,0.598,3,<3 mins
12/1/2025 14:25,GF,GF-A,0,40,1,1,2,0.771,1,<1 mins
12/1/2025 14:25,GF,GF-B,0,40,1,1,1,0.819,1,<1 mins
12/1/2025 14:25,GF,GF-C,0,40,1,1,1,0.795,1,<1 mins
12/1/2025 14:25,GF,GF-D,0,40,1,1,3.8,0.665,1,<1 mins
12/1/2025 14:25,GF,GF-E,0,40,1,1,4.4,0.602,1,<1 mins
12/1/2025 14:25,GF,GF-G,0,40,1,1,3.2,0.704,2,<2 mins
12/1/2025 14:25,GF,GF-H,0,40,1,1,1,0.814,2,<2 mins
12/1/2025 14:25,GF,GF-I,0,40,1,1,1,0.796,2,<2 mins
12/1/2025 14:25,GF,GF-J,0,40,1,1,1,0.829,2,<2 mins
12/1/2025 14:25,GF,GF-K,0,40,1,1,4.2,0.633,2,<2 mins
12/1/2025 14:25,LG,LG-A,2,40,1,1,2,0.716,1,<1 mins
12/1/2025 14:25,LG,LG-B,2,40,1,1,2.2,0.686,3,<3 mins
12/1/2025 14:25,LG,LG-C,2,40,1,1,2.5,0.722,4,<4 mins
12/1/2025 14:25,LG,LG-D,2,40,1,1,1,0.785,1,<1 mins
12/1/2025 14:25,LG,LG-E,2,40,1,1,1,0.785,1,<1 mins
12/1/2025 14:25,LG,LG-F,2,40,1,1,3.2,0.682,1,<1 mins
12/1/2025 14:25,LG,LG-G,2,40,1,1,3.4,0.702,2,<2 mins
12/1/2025 14:25,LG,LG-H,2,40,1,1,1,0.815,1,<1 mins
12/1/2025 14:25,LG,LG-I,2,40,1,1,1,0.828,1,<1 mins
12/1/2025 14:25,LG,LG-J,2,40,1,1,4.1,0.588,1,<1 mins
12/1/2025 14:25,LG,LG-K,2,40,1,1,4.3,0.554,2,<2 mins
12/1/2025 14:25,LG,LG-L,2,40,1,1,4.5,0.547,3,<3 mins
12/1/2025 14:25,LG,LG-M,2,40,1,1,4.8,0.543,1,<1 mins
12/1/2025 14:30,L3,L3-A,4,30,1,1,2,0.63,1,<1 mins
12/1/2025 14:30,L3,L3-B,4,30,1,1,2.2,0.606,2,<2 mins
12/1/2025 14:30,L3,L3-C,4,30,1,1,2.4,0.614,1,<1 mins
12/1/2025 14:30,L3,L3-D,4,30,1,1,2.6,0.621,1,<1 mins
12/1/2025 14:30,L3,L3-E,4,30,1,1,1,0.702,1,<1 mins
12/1/2025 14:30,L3,L3-F,4,30,1,1,1,0.714,2,<2 mins
12/1/2025 14:30,L3,L3-G,4,30,1,1,3.2,0.568,1,<1 mins
12/1/2025 14:30,L3,L3-H,4,30,1,1,3.4,0.588,1,<1 mins
12/1/2025 14:30,L3,L3-I,4,30,1,1,3.6,0.531,1,<1 mins
12/1/2025 14:30,L3,L3-J,4,30,1,1,3.8,0.529,1,<1 mins
12/1/2025 14:30,L3,L3-K,4,30,1,1,4,0.506,2,<2 mins
12/1/2025 14:30,L3,L3-L,4,30,1,1,1,0.679,2,<2 mins
12/1/2025 14:30,L3,L3-M,4,30,1,1,1,0.677,1,<1 mins
12/1/2025 14:30,L3,L3-N,4,30,1,1,4.6,0.483,3,<3 mins
12/1/2025 14:30,L3,L3-O,4,30,1,1,4.8,0.481,1,<1 mins
12/1/2025 14:30,L2,L2-A,1,30,1,1,2,0.662,2,<2 mins
12/1/2025 14:30,L2,L2-B,1,30,1,1,2.2,0.686,1,<1 mins
12/1/2025 14:30,L2,L2-C,1,30,1,1,2.4,0.653,1,<1 mins
12/1/2025 14:30,L2,L2-D,1,30,1,1,1,0.729,1,<1 mins
12/1/2025 14:30,L2,L2-E,1,30,1,1,1,0.759,1,<1 mins
12/1/2025 14:30,L2,L2-F,1,30,1,1,3.1,0.611,2,<2 mins
12/1/2025 14:30,L2,L2-G,1,30,1,1,3.3,0.601,1,<1 mins
12/1/2025 14:30,L2,L2-H,1,30,1,1,3.5,0.583,2,<2 mins
12/1/2025 14:30,L2,L2-I,1,30,1,1,3.7,0.578,1,<1 mins
12/1/2025 14:30,L2,L2-J,1,30,1,1,3.9,0.53,1,<1 mins
12/1/2025 14:30,L2,L2-K,1,30,1,1,4.1,0.54,1,<1 mins
12/1/2025 14:30,L2,L2-L,1,30,1,1,1,0.705,1,<1 mins
12/1/2025 14:30,L2,L2-M,1,30,1,1,1,0.732,3,<3 mins
12/1/2025 14:30,L2,L2-N,1,30,1,1,4.8,0.548,2,<2 mins
12/1/2025 14:30,L1,L1-A,1,30,1,1,2,0.688,1,<1 mins
12/1/2025 14:30,L1,L1-B,1,30,1,1,1,0.756,1,<1 mins
12/1/2025 14:30,L1,L1-C,1,30,1,1,1,0.741,3,<3 mins
12/1/2025 14:30,L1,L1-D,1,30,1,1,2.8,0.613,2,<2 mins
12/1/2025 14:30,L1,L1-E,1,30,1,1,3.1,0.583,2,<2 mins
12/1/2025 14:30,L1,L1-F,1,30,1,1,3.4,0.567,4,<4 mins
12/1/2025 14:30,L1,L1-G,1,30,1,1,3.6,0.572,1,<1 mins
12/1/2025 14:30,L1,L1-H,1,30,1,1,1,0.769,1,<1 mins
12/1/2025 14:30,L1,L1-I,1,30,1,1,1,0.752,1,<1 mins
12/1/2025 14:30,L1,L1-J,1,30,1,1,1,0.77,2,<2 mins
12/1/2025 14:30,L1,L1-K,1,30,1,1,4.7,0.526,1,<1 mins
12/1/2025 14:30,GF,GF-A,2,30,1,1,2,0.696,3,<3 mins
12/1/2025 14:30,GF,GF-B,2,30,1,1,1,0.732,1,<1 mins
12/1/2025 14:30,GF,GF-C,2,30,1,1,1,0.786,1,<1 mins
12/1/2025 14:30,GF,GF-D,2,30,1,1,3.8,0.585,1,<1 mins
12/1/2025 14:30,GF,GF-E,2,30,1,1,4.4,0.538,2,<2 mins
12/1/2025 14:30,GF,GF-G,2,30,1,1,3.2,0.624,3,<3 mins
12/1/2025 14:30,GF,GF-H,2,30,1,1,1,0.765,2,<2 mins
12/1/2025 14:30,GF,GF-I,2,30,1,1,1,0.765,2,<2 mins
12/1/2025 14:30,GF,GF-J,2,30,1,1,1,0.764,2,<2 mins
12/1/2025 14:30,GF,GF-K,2,30,1,1,4.2,0.536,4,<4 mins
12/1/2025 14:30,LG,LG-A,4,30,1,1,2,0.622,1,<1 mins
12/1/2025 14:30,LG,LG-B,4,30,1,1,2.2,0.67,2,<2 mins
12/1/2025 14:30,LG,LG-C,4,30,1,1,2.5,0.644,2,<2 mins
12/1/2025 14:30,LG,LG-D,4,30,1,1,1,0.77,2,<2 mins
12/1/2025 14:30,LG,LG-E,4,30,1,1,1,0.719,1,<1 mins
12/1/2025 14:30,LG,LG-F,4,30,1,1,3.2,0.592,3,<3 mins
12/1/2025 14:30,LG,LG-G,4,30,1,1,3.4,0.553,2,<2 mins
12/1/2025 14:30,LG,LG-H,4,30,1,1,1,0.724,1,<1 mins
12/1/2025 14:30,LG,LG-I,4,30,1,1,1,0.714,2,<2 mins
12/1/2025 14:30,LG,LG-J,4,30,1,1,4.1,0.552,2,<2 mins
12/1/2025 14:30,LG,LG-K,4,30,1,1,4.3,0.478,1,<1 mins
12/1/2025 14:30,LG,LG-L,4,30,1,1,4.5,0.536,1,<1 mins
12/1/2025 14:30,LG,LG-M,4,30,1,1,4.8,0.457,1,<1 mins
12/1/2025 14:35,L3,L3-A,5,31,1,1,2,0.653,2,<2 mins
12/1/2025 14:35,L3,L3-B,5,31,1,1,2.2,0.622,1,<1 mins
12/1/2025 14:35,L3,L3-C,5,31,1,1,2.4,0.613,3,<3 mins
12/1/2025 14:35,L3,L3-D,5,31,1,1,2.6,0.598,2,<2 mins
12/1/2025 14:35,L3,L3-E,5,31,1,1,1,0.704,1,<1 mins
12/1/2025 14:35,L3,L3-F,5,31,1,1,1,0.723,1,<1 mins
12/1/2025 14:35,L3,L3-G,5,31,1,1,3.2,0.574,2,<2 mins
12/1/2025 14:35,L3,L3-H,5,31,1,1,3.4,0.565,2,<2 mins
12/1/2025 14:35,L3,L3-I,5,31,1,1,3.6,0.545,2,<2 mins
12/1/2025 14:35,L3,L3-J,5,31,1,1,3.8,0.531,1,<1 mins
12/1/2025 14:35,L3,L3-K,5,31,1,1,4,0.507,1,<1 mins
12/1/2025 14:35,L3,L3-L,5,31,1,1,1,0.71,1,<1 mins
12/1/2025 14:35,L3,L3-M,5,31,1,1,1,0.718,1,<1 mins
12/1/2025 14:35,L3,L3-N,5,31,1,1,4.6,0.489,2,<2 mins
12/1/2025 14:35,L3,L3-O,5,31,1,1,4.8,0.476,2,<2 mins
12/1/2025 14:35,L2,L2-A,2,31,1,1,2,0.688,1,<1 mins
12/1/2025 14:35,L2,L2-B,2,31,1,1,2.2,0.638,3,<3 mins
12/1/2025 14:35,L2,L2-C,2,31,1,1,2.4,0.641,1,<1 mins
12/1/2025 14:35,L2,L2-D,2,31,1,1,1,0.704,2,<2 mins
12/1/2025 14:35,L2,L2-E,2,31,1,1,1,0.735,1,<1 mins
12/1/2025 14:35,L2,L2-F,2,31,1,1,3.1,0.596,1,<1 mins
12/1/2025 14:35,L2,L2-G,2,31,1,1,3.3,0.605,3,<3 mins
12/1/2025 14:35,L2,L2-H,2,31,1,1,3.5,0.608,2,<2 mins
12/1/2025 14:35,L2,L2-I,2,31,1,1,3.7,0.554,2,<2 mins
12/1/2025 14:35,L2,L2-J,2,31,1,1,3.9,0.557,1,<1 mins
12/1/2025 14:35,L2,L2-K,2,31,1,1,4.1,0.54,1,<1 mins
12/1/2025 14:35,L2,L2-L,2,31,1,1,1,0.739,1,<1 mins
12/1/2025 14:35,L2,L2-M,2,31,1,1,1,0.722,4,<4 mins
12/1/2025 14:35,L2,L2-N,2,31,1,1,4.8,0.514,1,<1 mins
12/1/2025 14:35,L1,L1-A,1,31,1,1,2,0.665,1,<1 mins
12/1/2025 14:35,L1,L1-B,1,31,1,1,1,0.753,1,<1 mins
12/1/2025 14:35,L1,L1-C,1,31,1,1,1,0.731,1,<1 mins
12/1/2025 14:35,L1,L1-D,1,31,1,1,2.8,0.647,1,<1 mins
12/1/2025 14:35,L1,L1-E,1,31,1,1,3.1,0.643,2,<2 mins
12/1/2025 14:35,L1,L1-F,1,31,1,1,3.4,0.598,1,<1 mins
12/1/2025 14:35,L1,L1-G,1,31,1,1,3.6,0.577,1,<1 mins
12/1/2025 14:35,L1,L1-H,1,31,1,1,1,0.786,3,<3 mins
12/1/2025 14:35,L1,L1-I,1,31,1,1,1,0.748,1,<1 mins
12/1/2025 14:35,L1,L1-J,1,31,1,1,1,0.748,2,<2 mins
12/1/2025 14:35,L1,L1-K,1,31,1,1,4.7,0.564,1,<1 mins
12/1/2025 14:35,GF,GF-A,4,31,1,1,2,0.722,2,<2 mins
12/1/2025 14:35,GF,GF-B,4,31,1,1,1,0.792,1,<1 mins
12/1/2025 14:35,GF,GF-C,4,31,1,1,1,0.725,1,<1 mins
12/1/2025 14:35,GF,GF-D,4,31,1,1,3.8,0.628,1,<1 mins
12/1/2025 14:35,GF,GF-E,4,31,1,1,4.4,0.537,1,<1 mins
12/1/2025 14:35,GF,GF-G,4,31,1,1,3.2,0.655,2,<2 mins
12/1/2025 14:35,GF,GF-H,4,31,1,1,1,0.739,2,<2 mins
12/1/2025 14:35,GF,GF-I,4,31,1,1,1,0.768,2,<2 mins
12/1/2025 14:35,GF,GF-J,4,31,1,1,1,0.761,2,<2 mins
12/1/2025 14:35,GF,GF-K,4,31,1,1,4.2,0.558,3,<3 mins
12/1/2025 14:35,LG,LG-A,2,31,1,1,2,0.665,1,<1 mins
12/1/2025 14:35,LG,LG-B,2,31,1,1,2.2,0.633,1,<1 mins
12/1/2025 14:35,LG,LG-C,2,31,1,1,2.5,0.642,3,<3 mins
12/1/2025 14:35,LG,LG-D,2,31,1,1,1,0.72,3,<3 mins
12/1/2025 14:35,LG,LG-E,2,31,1,1,1,0.726,1,<1 mins
12/1/2025 14:35,LG,LG-F,2,31,1,1,3.2,0.617,2,<2 mins
12/1/2025 14:35,LG,LG-G,2,31,1,1,3.4,0.604,2,<2 mins
12/1/2025 14:35,LG,LG-H,2,31,1,1,1,0.775,1,<1 mins
12/1/2025 14:35,LG,LG-I,2,31,1,1,1,0.737,1,<1 mins
12/1/2025 14:35,LG,LG-J,2,31,1,1,4.1,0.552,1,<1 mins
12/1/2025 14:35,LG,LG-K,2,31,1,1,4.3,0.534,3,<3 mins
12/1/2025 14:35,LG,LG-L,2,31,1,1,4.5,0.509,2,<2 mins
12/1/2025 14:35,LG,LG-M,2,31,1,1,4.8,0.517,1,<1 mins
12/1/2025 14:40,L3,L3-A,7,35,1,1,2,0.668,2,<2 mins
12/1/2025 14:40,L3,L3-B,7,35,1,1,2.2,0.622,1,<1 mins
12/1/2025 14:40,L3,L3-C,7,35,1,1,2.4,0.621,2,<2 mins
12/1/2025 14:40,L3,L3-D,7,35,1,1,2.6,0.643,3,<3 mins
12/1/2025 14:40,L3,L3-E,7,35,1,1,1,0.752,1,<1 mins
12/1/2025 14:40,L3,L3-F,7,35,1,1,1,0.73,1,<1 mins
12/1/2025 14:40,L3,L3-G,7,35,1,1,3.2,0.625,2,<2 mins
12/1/2025 14:40,L3,L3-H,7,35,1,1,3.4,0.603,2,<2 mins
12/1/2025 14:40,L3,L3-I,7,35,1,1,3.6,0.561,1,<1 mins
12/1/2025 14:40,L3,L3-J,7,35,1,1,3.8,0.568,3,<3 mins
12/1/2025 14:40,L3,L3-K,7,35,1,1,4,0.552,1,<1 mins
12/1/2025 14:40,L3,L3-L,7,35,1,1,1,0.745,1,<1 mins
12/1/2025 14:40,L3,L3-M,7,35,1,1,1,0.698,3,<3 mins
12/1/2025 14:40,L3,L3-N,7,35,1,1,4.6,0.492,3,<3 mins
12/1/2025 14:40,L3,L3-O,7,35,1,1,4.8,0.523,2,<2 mins
12/1/2025 14:40,L2,L2-A,2,35,1,1,2,0.734,1,<1 mins
12/1/2025 14:40,L2,L2-B,2,35,1,1,2.2,0.697,1,<1 mins
12/1/2025 14:40,L2,L2-C,2,35,1,1,2.4,0.678,1,<1 mins
12/1/2025 14:40,L2,L2-D,2,35,1,1,1,0.74,1,<1 mins
12/1/2025 14:40,L2,L2-E,2,35,1,1,1,0.755,2,<2 mins
12/1/2025 14:40,L2,L2-F,2,35,1,1,3.1,0.656,1,<1 mins
12/1/2025 14:40,L2,L2-G,2,35,1,1,3.3,0.642,1,<1 mins
12/1/2025 14:40,L2,L2-H,2,35,1,1,3.5,0.611,2,<2 mins
12/1/2025 14:40,L2,L2-I,2,35,1,1,3.7,0.609,1,<1 mins
12/1/2025 14:40,L2,L2-J,2,35,1,1,3.9,0.611,1,<1 mins
12/1/2025 14:40,L2,L2-K,2,35,1,1,4.1,0.553,1,<1 mins
12/1/2025 14:40,L2,L2-L,2,35,1,1,1,0.773,3,<3 mins
12/1/2025 14:40,L2,L2-M,2,35,1,1,1,0.799,1,<1 mins
12/1/2025 14:40,L2,L2-N,2,35,1,1,4.8,0.534,1,<1 mins
12/1/2025 14:40,L1,L1-A,2,35,1,1,2,0.759,1,<1 mins
12/1/2025 14:40,L1,L1-B,2,35,1,1,1,0.807,2,<2 mins
12/1/2025 14:40,L1,L1-C,2,35,1,1,1,0.77,1,<1 mins
12/1/2025 14:40,L1,L1-D,2,35,1,1,2.8,0.67,1,<1 mins
12/1/2025 14:40,L1,L1-E,2,35,1,1,3.1,0.67,1,<1 mins
12/1/2025 14:40,L1,L1-F,2,35,1,1,3.4,0.651,1,<1 mins
12/1/2025 14:40,L1,L1-G,2,35,1,1,3.6,0.621,1,<1 mins
12/1/2025 14:40,L1,L1-H,2,35,1,1,1,0.749,1,<1 mins
12/1/2025 14:40,L1,L1-I,2,35,1,1,1,0.793,3,<3 mins
12/1/2025 14:40,L1,L1-J,2,35,1,1,1,0.78,2,<2 mins
12/1/2025 14:40,L1,L1-K,2,35,1,1,4.7,0.546,1,<1 mins
12/1/2025 14:40,GF,GF-A,0,35,1,1,2,0.757,3,<3 mins
12/1/2025 14:40,GF,GF-B,0,35,1,1,1,0.81,1,<1 mins
12/1/2025 14:40,GF,GF-C,0,35,1,1,1,0.782,1,<1 mins
12/1/2025 14:40,GF,GF-D,0,35,1,1,3.8,0.657,1,<1 mins
12/1/2025 14:40,GF,GF-E,0,35,1,1,4.4,0.582,1,<1 mins
12/1/2025 14:40,GF,GF-G,0,35,1,1,3.2,0.69,2,<2 mins
12/1/2025 14:40,GF,GF-H,0,35,1,1,1,0.782,2,<2 mins
12/1/2025 14:40,GF,GF-I,0,35,1,1,1,0.805,2,<2 mins
12/1/2025 14:40,GF,GF-J,0,35,1,1,1,0.799,2,<2 mins
12/1/2025 14:40,GF,GF-K,0,35,1,1,4.2,0.606,3,<3 mins
12/1/2025 14:40,LG,LG-A,2,35,1,1,2,0.699,3,<3 mins
12/1/2025 14:40,LG,LG-B,2,35,1,1,2.2,0.683,2,<2 mins
12/1/2025 14:40,LG,LG-C,2,35,1,1,2.5,0.667,3,<3 mins
12/1/2025 14:40,LG,LG-D,2,35,1,1,1,0.76,2,<2 mins
12/1/2025 14:40,LG,LG-E,2,35,1,1,1,0.794,1,<1 mins
12/1/2025 14:40,LG,LG-F,2,35,1,1,3.2,0.601,3,<3 mins
12/1/2025 14:40,LG,LG-G,2,35,1,1,3.4,0.608,2,<2 mins
12/1/2025 14:40,LG,LG-H,2,35,1,1,1,0.767,1,<1 mins
12/1/2025 14:40,LG,LG-I,2,35,1,1,1,0.722,1,<1 mins
12/1/2025 14:40,LG,LG-J,2,35,1,1,4.1,0.538,2,<2 mins
12/1/2025 14:40,LG,LG-K,2,35,1,1,4.3,0.556,2,<2 mins
12/1/2025 14:40,LG,LG-L,2,35,1,1,4.5,0.532,4,<4 mins
12/1/2025 14:40,LG,LG-M,2,35,1,1,4.8,0.561,1,<1 mins
12/1/2025 14:45,L3,L3-A,3,33,1,1,2,0.678,1,<1 mins
12/1/2025 14:45,L3,L3-B,3,33,1,1,2.2,0.669,1,<1 mins
12/1/2025 14:45,L3,L3-C,3,33,1,1,2.4,0.618,1,<1 mins
12/1/2025 14:45,L3,L3-D,3,33,1,1,2.6,0.63,2,<2 mins
12/1/2025 14:45,L3,L3-E,3,33,1,1,1,0.725,1,<1 mins
12/1/2025 14:45,L3,L3-F,3,33,1,1,1,0.717,1,<1 mins
12/1/2025 14:45,L3,L3-G,3,33,1,1,3.2,0.583,2,<2 mins
12/1/2025 14:45,L3,L3-H,3,33,1,1,3.4,0.554,1,<1 mins
12/1/2025 14:45,L3,L3-I,3,33,1,1,3.6,0.559,2,<2 mins
12/1/2025 14:45,L3,L3-J,3,33,1,1,3.8,0.538,1,<1 mins
12/1/2025 14:45,L3,L3-K,3,33,1,1,4,0.536,1,<1 mins
12/1/2025 14:45,L3,L3-L,3,33,1,1,1,0.719,3,<3 mins
12/1/2025 14:45,L3,L3-M,3,33,1,1,1,0.683,1,<1 mins
12/1/2025 14:45,L3,L3-N,3,33,1,1,4.6,0.492,2,<2 mins
12/1/2025 14:45,L3,L3-O,3,33,1,1,4.8,0.469,1,<1 mins
12/1/2025 14:45,L2,L2-A,1,33,1,1,2,0.694,1,<1 mins
12/1/2025 14:45,L2,L2-B,1,33,1,1,2.2,0.693,1,<1 mins
12/1/2025 14:45,L2,L2-C,1,33,1,1,2.4,0.683,2,<2 mins
12/1/2025 14:45,L2,L2-D,1,33,1,1,1,0.715,1,<1 mins
12/1/2025 14:45,L2,L2-E,1,33,1,1,1,0.758,1,<1 mins
12/1/2025 14:45,L2,L2-F,1,33,1,1,3.1,0.634,1,<1 mins
12/1/2025 14:45,L2,L2-G,1,33,1,1,3.3,0.602,1,<1 mins
12/1/2025 14:45,L2,L2-H,1,33,1,1,3.5,0.587,1,<1 mins
12/1/2025 14:45,L2,L2-I,1,33,1,1,3.7,0.58,1,<1 mins
12/1/2025 14:45,L2,L2-J,1,33,1,1,3.9,0.549,1,<1 mins
12/1/2025 14:45,L2,L2-K,1,33,1,1,4.1,0.574,3,<3 mins
12/1/2025 14:45,L2,L2-L,1,33,1,1,1,0.76,3,<3 mins
12/1/2025 14:45,L2,L2-M,1,33,1,1,1,0.771,1,<1 mins
12/1/2025 14:45,L2,L2-N,1,33,1,1,4.8,0.553,1,<1 mins
12/1/2025 14:45,L1,L1-A,0,33,1,1,2,0.712,1,<1 mins
12/1/2025 14:45,L1,L1-B,0,33,1,1,1,0.764,3,<3 mins
12/1/2025 14:45,L1,L1-C,0,33,1,1,1,0.76,1,<1 mins
12/1/2025 14:45,L1,L1-D,0,33,1,1,2.8,0.668,1,<1 mins
12/1/2025 14:45,L1,L1-E,0,33,1,1,3.1,0.654,1,<1 mins
12/1/2025 14:45,L1,L1-F,0,33,1,1,3.4,0.599,2,<2 mins
12/1/2025 14:45,L1,L1-G,0,33,1,1,3.6,0.616,3,<3 mins
12/1/2025 14:45,L1,L1-H,0,33,1,1,1,0.777,1,<1 mins
12/1/2025 14:45,L1,L1-I,0,33,1,1,1,0.775,1,<1 mins
12/1/2025 14:45,L1,L1-J,0,33,1,1,1,0.751,2,<2 mins
12/1/2025 14:45,L1,L1-K,0,33,1,1,4.7,0.536,2,<2 mins
12/1/2025 14:45,GF,GF-A,2,33,1,1,2,0.701,1,<1 mins
12/1/2025 14:45,GF,GF-B,2,33,1,1,1,0.781,1,<1 mins
12/1/2025 14:45,GF,GF-C,2,33,1,1,1,0.777,2,<2 mins
12/1/2025 14:45,GF,GF-D,2,33,1,1,3.8,0.569,1,<1 mins
12/1/2025 14:45,GF,GF-E,2,33,1,1,4.4,0.569,1,<1 mins
12/1/2025 14:45,GF,GF-G,2,33,1,1,3.2,0.605,2,<2 mins
12/1/2025 14:45,GF,GF-H,2,33,1,1,1,0.78,3,<3 mins
12/1/2025 14:45,GF,GF-I,2,33,1,1,1,0.792,2,<2 mins
12/1/2025 14:45,GF,GF-J,2,33,1,1,1,0.794,2,<2 mins
12/1/2025 14:45,GF,GF-K,2,33,1,1,4.2,0.575,3,<3 mins
12/1/2025 14:45,LG,LG-A,3,33,1,1,2,0.658,1,<1 mins
12/1/2025 14:45,LG,LG-B,3,33,1,1,2.2,0.681,1,<1 mins
12/1/2025 14:45,LG,LG-C,3,33,1,1,2.5,0.665,1,<1 mins
12/1/2025 14:45,LG,LG-D,3,33,1,1,1,0.72,1,<1 mins
12/1/2025 14:45,LG,LG-E,3,33,1,1,1,0.71,1,<1 mins
12/1/2025 14:45,LG,LG-F,3,33,1,1,3.2,0.62,1,<1 mins
12/1/2025 14:45,LG,LG-G,3,33,1,1,3.4,0.615,1,<1 mins
12/1/2025 14:45,LG,LG-H,3,33,1,1,1,0.755,1,<1 mins
12/1/2025 14:45,LG,LG-I,3,33,1,1,1,0.767,1,<1 mins
12/1/2025 14:45,LG,LG-J,3,33,1,1,4.1,0.555,1,<1 mins
12/1/2025 14:45,LG,LG-K,3,33,1,1,4.3,0.52,2,<2 mins
12/1/2025 14:45,LG,LG-L,3,33,1,1,4.5,0.533,1,<1 mins
12/1/2025 14:45,LG,LG-M,3,33,1,1,4.8,0.528,2,<2 mins
12/1/2025 14:50,L3,L3-A,5,37,1,1,2,0.657,3,<3 mins
12/1/2025 14:50,L3,L3-B,5,37,1,1,2.2,0.701,1,<1 mins
